id,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,price,pred
1543,5725.057303029287,5727.2511809471125,5716.141701762449,5716.101231415133,5710.268172602604,5723.452099592142,5783.98,12883,5743.910344454082
1544,3004.730401044731,3000.877385371725,3017.6339278356845,3022.122860476751,3021.0574203959436,2983.771234658318,2966.1855,1672,2979.9847411424216
1545,6547.525058122291,6562.304597026298,6544.975921287711,6546.38257515881,6542.398283235872,6570.947164989862,6286.345,3782,6470.454383202532
1546,3931.067345700523,3931.755197943254,3925.8606647654296,3929.1665397408633,3925.0195661633084,3932.950048639498,3864.4158,1475,3908.655446925701
1547,8679.54054738557,8710.496342180224,8694.75048872643,8698.625485274402,8692.640835552489,8696.56717789536,8486.329,4467,8624.236074129525
1548,3466.3183015078853,3487.2760606918096,3460.908608877311,3459.944833422625,3461.374582063967,3486.8449186196367,3483.577,6665,3484.65159739525
1549,12137.905163530377,12183.15955115086,12203.335935981922,12212.847919748254,12208.636282657935,12183.147472684797,11884.553,38479,12082.632691900268
1550,2887.6646219027325,2889.049776353123,2888.8148857650704,2888.881615122088,2889.811422254556,2883.5723313687968,2816.834,6827,2860.707720830535
1551,7126.616862897496,7144.953290933889,7163.252011072624,7169.106526855478,7164.189584038116,7216.671757770763,7179.191,3601,7201.343220084994
1552,6364.832055786754,6393.677425829392,6369.357155890239,6369.514522747679,6366.363393756696,6394.694171289331,6478.1133,19863,6423.017436535122
1553,3808.8217266250585,3826.660285936071,3802.5217672566355,3804.0813521137216,3804.8734525056066,3796.512265389221,3564.1282,24840,3716.436906351435
1554,4550.193645507002,4559.5314633301905,4558.319248774631,4559.27354696571,4560.140610957631,4534.991969004429,4308.504,6203,4457.889524126926
1555,7563.492962631779,7583.441923491454,7556.992541343598,7559.17628655443,7555.348474413566,7561.556734455158,7592.5376,8617,7572.627514593507
1556,16051.865592811973,16005.753754047539,15845.798754684363,15868.059258729832,15852.772177349123,15858.761163287843,15627.875,19783,15775.151014055782
1557,3231.5610171952394,3249.2843528281005,3252.7043402289733,3255.6764096160214,3256.7502893432065,3222.8135559535604,2973.5505,2654,3138.668746007572
1558,6877.750698675212,6909.561581400133,6919.996150807239,6920.859552246551,6922.499918711723,6914.311326063095,6739.533,3786,6855.127532531693
1559,3200.892076065523,3242.9045755153084,3248.1987462672632,3243.1660441272024,3248.945140864104,3254.7916324214543,2955.2468,4846,3151.4471586123227
1560,5311.5884186678895,5328.55252095393,5292.247179884767,5292.28656189251,5291.751217155176,5304.323068910392,5439.704,21800,5351.106621258422
1561,8554.712136306542,8636.51781469546,8656.3821013893,8651.503448466498,8657.408217873523,8646.037225043228,8308.448,14795,8532.147883111971
1562,8414.535309466126,8470.042506319336,8465.30333561675,8464.896797190442,8467.595280142586,8454.433139963028,8420.013,30432,8445.255495839123
1563,18772.105061417133,18735.349250195395,18740.171972517324,18760.674332266113,18732.88147106631,18798.876539874414,19220.562,14712,18941.30354252343
1564,6330.409657553297,6324.9894915613,6322.780978843449,6327.469837367653,6324.751702524579,6289.205137173544,6197.3306,7874,6259.22808358325
1565,7541.179036125426,7607.662080746233,7524.206171044731,7533.0751496590565,7526.3344953234655,7531.685727998803,7091.321,6851,7379.801213444511
1566,26917.083210102202,27061.009201520006,27197.299635827425,27209.74449486161,27172.885860072445,27079.329879544868,27294.83,18731,27168.16102524809
1567,21909.83936870806,21946.577402883006,21886.230226546188,21910.568942341484,21876.78935094038,21923.26705070839,22904.834,25762,22264.60522152506
1568,5446.099008995222,5479.059907843553,5475.593437517363,5475.260707531901,5478.419566504185,5465.7350382430905,5357.1094,6682,5429.779036296489
1569,9718.586763795105,9717.468668210642,9783.190764297104,9794.062619722106,9803.017994638898,9681.379496823609,9189.098,22844,9517.503902445253
1570,6687.0385033737075,6759.619279229495,6759.793046099461,6750.006019334428,6763.606007186082,6783.215740668103,6342.7217,5639,6630.749750127885
1571,6244.623911676588,6247.065620773137,6244.506782332626,6247.563058174061,6243.786426677585,6236.095503935215,6000.643,5828,6154.645723278844
1572,3409.5840838011372,3423.673377283559,3419.667088836839,3421.1079152854063,3420.459922021317,3418.1810551008457,3293.756,14969,3375.454335267509
1573,3799.0238163063086,3809.9907964819363,3825.7561999965733,3826.657328842076,3829.562714515568,3826.7181166589294,3573.9575,5008,3739.2115275584947
1574,7081.151709907474,7079.185492530147,7084.81425190574,7091.323910189805,7083.081490686492,7042.453965166676,6996.032,8958,7029.016029717465
1575,19542.497526453295,19525.98135660959,19545.474603177845,19563.20800378557,19530.908031584426,19644.649314295348,19125.797,36607,19457.141044644904
1576,11235.496696554736,11333.907501634421,11287.834206005944,11285.937698122936,11302.578102855854,11246.229334910096,11790.756,39051,11442.502016711893
1577,7144.235432188179,7206.418651120009,7119.18931859302,7115.508282357039,7108.756455625749,7203.833531768879,7093.88,5809,7161.41309444292
1578,3572.9113879999745,3591.0453368614844,3580.708982514805,3580.2286168293517,3579.3525295400427,3592.3019210298885,3391.7117,4600,3522.1744504345897
1579,13411.56367988954,13373.536416974837,13320.794774883467,13351.160402489328,13344.24016032402,13195.064651635283,15408.607,44190,13974.581092427672
1580,5678.260565577444,5709.671660600612,5689.582096092616,5688.669083216746,5691.786983284002,5676.935768137381,5702.3394,7606,5687.655055819694
1581,10893.56307208663,10988.470768142708,10968.837255595128,10966.464796835318,10979.890522365611,10983.027840194984,10657.728,8034,10872.44220754277
1582,2950.1969771238782,2947.0030067614475,2932.427006374412,2934.776311877298,2932.6260586030476,2920.250554816883,2880.4128,2829,2906.9419913179295
1583,5620.23479195348,5669.142127690698,5636.354111017202,5632.5786766252395,5638.0379446191355,5662.539119485472,5348.4854,22335,5552.914873008172
1584,7746.954326303539,7776.505814730711,7707.1371366505555,7711.796703948507,7693.049676344785,7748.658990568647,7975.5903,39032,7825.450314600321
1585,6612.656522331563,6647.1336824695545,6646.017423031879,6643.656500812671,6642.257406424395,6640.51963066306,6884.4165,7965,6727.048268997744
1586,10508.894598896197,10541.566831012393,10487.694808873468,10490.569628901132,10472.93628944328,10512.446178146365,10851.972,4210,10629.729421177666
1587,4111.826275810736,4150.067436305679,4135.472081742224,4134.417048172818,4136.160800664147,4155.691112882418,3879.9631,13770,4059.603787487632
1588,2973.2307311447,2972.789966787197,2981.3450475705267,2982.013859661194,2978.700363659404,2969.646781715169,2840.8584,3643,2925.455668209044
1589,9450.469495355272,9474.58980482534,9464.445020842139,9470.163011191318,9450.495823015353,9494.677720223797,8787.592,6321,9246.776466894771
1590,26586.979559756604,26740.79662912969,26654.0353898355,26675.693461126786,26626.838235911888,26689.40064096934,27043.916,37640,26815.79483943228
1591,8128.750820059746,8139.872751099654,8148.515625785236,8149.264245642035,8147.19472789834,8132.32002945887,7975.5903,11848,8079.152660184232
1592,5531.917555918179,5574.9845702961275,5569.79937295952,5568.868302952941,5574.540287791145,5567.926846729312,5609.477,2708,5584.262224903693
1593,6810.670790254368,6829.86659288987,6806.160804106459,6806.742449260677,6803.988578593923,6799.460199618087,6630.068,17049,6741.282651634996
1594,8388.09939083585,8398.7262729492,8370.983902431002,8376.327308813012,8367.27109833619,8362.045263960494,8390.64,18091,8372.785616432668
1595,21648.40504699948,21712.378286879648,21642.533643343122,21656.29667982051,21621.298458336933,21759.621712028984,21560.03,47693,21684.328318411943
1596,7688.742061798226,7745.720531518623,7722.614263660513,7716.374346821169,7718.919933772723,7746.86776679372,7923.0273,13314,7808.4795535183985
1597,14804.372752867603,14842.782815607254,14840.079104818242,14828.605542832916,14826.188037123111,14931.214328539474,15327.136,15612,15064.29645716253
1598,22591.258461740217,23027.656377022962,22842.53145524805,22807.37543926248,22824.420478207034,23077.62187473548,23521.496,23932,23231.324190913245
1599,28135.42216906126,28455.243647074116,28674.8154445153,28654.04569376639,28651.400848722893,28495.11546177126,27294.83,42310,28100.55159221519
1600,8504.622720179126,8602.990571836453,8617.50663453186,8607.062879037632,8615.789955149703,8632.788638768432,8212.355,8858,8488.749858725754
1601,4635.765901617266,4674.748293393855,4683.16346346699,4678.241940792397,4684.361021821566,4690.820636762011,4308.504,6920,4558.471340727178
1602,21301.211662164773,21347.747259433803,21308.059721362253,21325.2619629408,21323.12504988236,21248.343842953625,21084.393,41704,21197.307420711055
1603,13167.754365585759,13202.44047354413,13118.819081059595,13130.815439458434,13132.125552572805,13149.50177353306,12322.199,19858,12860.445543364589
1604,4617.320479272785,4628.315247894207,4608.088163972521,4611.410723017451,4607.141166397754,4609.706275337652,4396.2954,6824,4535.494761104368
1605,4870.096164721492,4872.0864110504845,4866.268001365051,4869.227817129725,4868.079279526425,4836.995768016666,5116.254,9603,4936.37990827572
1606,22992.449241485032,23120.671118842787,23037.278264876077,23034.3682228423,23009.471012328293,23191.06445088778,22746.69,10221,23029.765189945025
1607,3742.6689631075205,3769.3317587396104,3761.133710385103,3759.4229592485676,3761.9214060656645,3751.2238809797914,3585.9797,3689,3695.137727592086
1608,7736.75604688062,7816.943885788609,7823.520025699385,7818.561042663081,7832.154309896235,7822.477671145125,7734.481,5758,7795.110249444058
1609,4563.785663984014,4566.830855276286,4540.480326765853,4544.7910103816075,4541.138001690313,4520.069873323309,4449.34,8857,4496.710299751078
1610,5317.82120266106,5319.535950848616,5267.900550823351,5273.06248924495,5262.5960530027205,5264.404580448394,5246.733,4465,5258.065473142133
1611,3730.495212349777,3735.8706492160636,3741.8353690732474,3741.6232070495957,3742.6055396250185,3705.518530960984,3580.26,8524,3664.3712546626684
1612,8701.77660890774,8731.413111462884,8746.989873291135,8748.07894204058,8741.236877517815,8724.174934171506,7989.8916,7431,8470.642057105468
1613,7457.855249390745,7457.384114073393,7419.6791840620745,7430.222739774536,7414.324563414415,7439.175523473288,7243.3784,3254,7369.480919818917
1614,17446.03314656266,17492.34253299661,17501.12989329571,17501.165388128764,17498.108487448375,17567.24756356308,18119.188,16931,17757.383925389557
1615,7668.243592610366,7673.862151026965,7604.29284385298,7616.842223307574,7609.336858455436,7523.808741107373,7091.321,9260,7378.130720578796
1616,4826.84862359336,4830.003940991239,4785.477302092022,4793.157337967874,4791.849484022139,4748.584602221688,4812.9204,7874,4773.4792022948295
1617,24043.27016046566,24062.893497105026,24094.27402649341,24114.195712927165,24092.440856814446,23954.34098116394,23064.723,16262,23654.36446194595
1618,15490.862051302898,15497.721518102095,15426.569621975226,15436.551099437895,15422.56157232844,15547.722508924237,15874.581,21736,15653.991210377257
1619,8938.195123067479,8981.55580984543,8963.593404069372,8966.368135946432,8960.565216525498,8976.221633898509,8492.632,13822,8808.281881260114
1620,5508.1506632817855,5532.323625949667,5522.322197606136,5522.235528655359,5520.5818457142295,5553.620997505415,5359.414,9056,5484.727783210954
1621,4766.119369388933,4780.979699186369,4745.190982745369,4748.270264360305,4740.180792194559,4779.006234823418,4705.42,4526,4751.434007127716
1622,6167.774171214024,6201.030470282347,6193.287271365313,6192.672934844935,6194.836027348597,6181.132988511929,6175.5156,6160,6181.17010687235
1623,6050.385929579834,6071.109425709078,6076.096610211584,6078.008286014598,6076.13846004489,6086.026364962629,6161.121,9620,6112.495568189475
1624,16778.874555057475,16849.279317952132,16787.140524935632,16791.334630093217,16791.455769560587,16843.023065696743,18146.828,21953,17296.669151743434
1625,3650.34456209354,3650.870830454643,3642.302396724714,3643.663477309456,3639.23877328294,3634.6714487059244,3508.1216,6258,3590.903555860875
1626,4565.937392259055,4583.27195292156,4580.219065997688,4581.2230874829,4578.853688705973,4583.11028105078,4308.504,4352,4487.788314437593
1627,3216.05361201957,3188.50872881889,3140.7753598312743,3151.3069787286213,3137.85154404373,3133.289379984296,3511.446,9060,3264.388582061566
1628,9808.238882308056,9868.160100630854,9873.736190968073,9874.798925776951,9868.884137850057,9884.924303603664,10475.606,9154,10092.45992820604
1629,5814.094837453494,5789.054648966106,5731.3290124062,5738.322237309353,5723.852139758216,5718.1348017797645,5456.6074,7405,5626.261385448359
1630,4287.1335430270565,4292.8240839126565,4271.114182681318,4277.828736012466,4272.9919354437025,4275.402360193244,4094.6257,5532,4212.378357827056
1631,5739.838051746268,5764.940078138402,5756.298343907227,5757.429550331377,5755.833106019134,5759.7231915439725,5758.854,9164,5760.115268497126
1632,5922.031387554066,5960.186347036042,5965.041375121153,5961.825278824574,5960.034359837579,6001.373125006595,6012.715,24496,6004.3233067146175
1633,6550.048594152555,6633.340076988581,6623.395716137956,6615.118753999686,6612.374667016072,6726.248110688272,6601.3486,9249,6678.809995093395
1634,6962.928563018731,6949.9990783271305,6920.62234973278,6927.762295117701,6919.299950105542,6913.088565321951,6739.533,31880,6852.450345974005
1635,5100.916857244157,5130.235167584917,5164.981823835673,5158.810265247954,5168.542826911884,5153.327792511372,5065.35,3452,5124.72534401873
1636,9762.590978805001,9795.427001016133,9786.359328263145,9782.413253304747,9781.106689620798,9727.749998123309,10475.606,25119,9993.11458361763
1637,17037.91243703879,17079.403776683732,17030.41793179671,17042.054380605194,17032.697117154457,17140.467420074103,17524.709,22029,17269.20754641754
1638,4522.862350704311,4508.067081240319,4509.463007061956,4516.506122256821,4509.7813788846415,4458.857894626401,4707.529,8458,4548.396873075507
1639,5871.193638331882,5880.917235820898,5854.774406644384,5857.1717251858845,5854.879920946802,5846.0360908370785,5759.322,6801,5816.559330792519
1640,6929.489223163473,6931.853005776996,6887.553748893808,6893.823368102356,6884.001396436582,6922.045513319467,6789.5425,6756,6873.470551739477
1641,7643.715848025748,7681.181086545284,7676.972347982088,7676.8661172260145,7676.67440493594,7704.283715580122,7766.835,10320,7725.788403873522
1642,7687.296394156421,7741.723878391709,7747.598435806067,7747.288011561888,7754.394744873624,7742.242141276978,7734.481,7792,7742.212100140959
1643,6319.509415244792,6325.15627323925,6323.575843505596,6325.6986440879755,6313.269192617716,6337.4537236902215,6806.423,9606,6500.090211419203
1644,6906.55592552996,6922.165671310389,6907.703035697978,6911.665595157694,6905.06185170058,6918.605037053989,6762.785,6346,6864.094570386014
1645,21915.42992914052,22048.58055289765,21983.20625279952,21996.07496357588,21983.273475182457,22036.054691584617,22183.627,32724,22089.163474400295
1646,3991.848564918497,4023.6289386838002,4036.0980927992064,4034.823509369494,4035.7799135440605,4025.4488102644336,4357.6255,2636,4143.239745754881
1647,10132.929639908001,10102.929713566724,10126.010144141583,10135.799851976284,10144.969706563437,9969.27000092802,9189.098,7493,9706.87159198878
1648,5528.027487690817,5527.028583694732,5519.945101024149,5525.540186811917,5519.599933393013,5513.608394799692,5165.6675,17634,5392.715238584034
1649,7959.229540078299,7921.183470337132,7921.807282299239,7934.3465173487,7924.317958538929,7893.711710052596,8160.433,9953,7987.47728591013
1650,6976.358346660034,7001.618519862285,7011.05033084155,7011.290687380102,7010.22765456251,7005.621643967617,6922.5146,7099,6978.010137768348
1651,13422.125796238613,13348.942424731093,13385.494043888975,13402.991661717131,13379.7359123196,13398.599607451248,15385.951,42561,14088.726118545865
1652,2609.9694284275693,2628.734992204775,2655.988769242852,2651.994527855273,2656.0260276065173,2637.7292602416965,2753.2175,2083,2679.9821934363476
1653,20343.995426244583,20403.82817394373,20324.613050258282,20330.851229002277,20326.75980887395,20296.132978547495,20104.623,15167,20232.978323452404
1654,4339.086096061952,4343.296470150614,4344.7610313165405,4346.461115552958,4342.167823446286,4342.366390560855,4151.876,4354,4276.226923352406
1655,6481.672440637443,6453.766250913011,6435.273222987833,6444.38912921917,6431.106325130941,6438.029736571312,6366.106,7873,6411.685632818425
1656,29044.005258806817,29230.28907692071,29368.11362785985,29378.611543683786,29348.985279002125,29130.593617951785,27043.916,36496,28425.72760552705
1657,3585.1614298807235,3588.2000511309457,3545.8803705624605,3549.1892590854395,3541.1914370917098,3589.8162752138282,3362.657,2459,3507.561255029096
1658,8412.383435731692,8424.735565397028,8400.461619627153,8405.86384562341,8397.33229731001,8396.119266487949,8426.321,9027,8407.25028117261
1659,5889.611131342974,5917.212701314126,5926.768071829846,5924.465944079428,5927.675928660309,5920.323587926833,5816.3296,7222,5885.559472403318
1660,24719.929283739835,24841.10830257049,24877.821416545597,24874.105878263934,24853.446721327906,24881.493045075593,27123.904,39529,25667.413460144893
1661,7674.488097233181,7722.373598545643,7714.073337290185,7718.399750814082,7718.076755807868,7711.174497874237,7178.4146,5286,7527.575608989964
1662,12239.22721476839,12307.28189389621,12311.62722435335,12312.418268130667,12325.419711184539,12392.930495156583,12322.199,23629,12366.305032660915
1663,8890.489609309472,8899.761548763745,9006.693816412419,9019.642395044095,9016.413199378814,8937.029838625016,8380.452,25911,8749.236734379003
1664,6422.190836057287,6438.810765186426,6412.764877334814,6415.580467604721,6412.68806579504,6403.429426525676,6582.689,13056,6467.02084080275
1665,5765.499835498291,5771.209838319882,5764.2917977891775,5768.931888352778,5766.9074944754075,5741.0237582239715,5715.9175,11665,5734.095538665729
1666,3073.4005571151392,3052.846976521228,3028.5762038731928,3039.2586925488386,3031.374996118245,3006.7153841909208,2860.878,15484,2956.62125873215
1667,8795.523881973746,8874.938099648236,8878.283617463909,8872.696852791643,8871.231758674336,8899.038187676924,8098.6772,18534,8621.313759929577
1668,8127.495809019909,8182.119959232154,8174.658063803217,8170.212740645216,8178.68313553065,8155.024317407877,8271.1045,9041,8198.754300584871
1669,10875.623461294734,10991.35791863274,10963.719528384077,10947.830017003398,10952.016956076732,11058.880103340747,10525.735,23921,10870.387893844381
1670,6676.315583668101,6736.250745898195,6718.582669282272,6716.248244596543,6711.836241313487,6771.460982114599,7129.957,10835,6895.064131959478
1671,19940.39064746401,19966.09696716028,19962.10949883132,19971.655987666833,19944.423929835975,19966.431485966492,19794.504,19490,19906.893159717747
1672,6417.289766259055,6471.76180125841,6478.292218688168,6470.936621171322,6477.823919797293,6503.110376418553,6086.236,20951,6358.094798475973
1673,12681.1020543643,12730.118833118337,12693.990969446535,12696.069613291094,12692.703011431964,12794.437542932263,12240.376,8340,12596.54615403693
1674,18672.719031813627,18619.0552613062,18498.97793018982,18532.366809171042,18497.547924432234,18487.111127633398,19236.684,24560,18747.112140234225
1675,5442.0739109107235,5470.5298275733485,5497.482827139834,5497.069188891279,5507.377920585944,5457.078899278526,5609.477,6409,5514.365109634061
1676,14336.916791627906,14435.285787721217,14437.733514381147,14431.207034839677,14442.135344468612,14411.524680613875,15894.865,15232,14934.212231518895
1677,17157.76358454448,17086.740698002654,17001.149452312566,17019.655419681112,17017.84493660291,16903.914469012947,17404.125,23965,17082.014046669676
1678,9706.419025145791,9769.175441402158,9784.583195802636,9781.600008927553,9784.664674458523,9763.107781271974,10088.6045,17872,9880.419645494569
1679,8171.345508786314,8193.998932694236,8141.546180686644,8142.592830009162,8140.235582772686,8124.9233333247485,8271.1045,12906,8177.342736251608
1680,3952.110750177215,3978.589072948611,3960.8917216339632,3958.571176891417,3955.3883257841567,3954.116086437461,4684.579,21961,4209.909748883553
1681,5909.2188697424135,5932.246402662723,5960.154225976514,5956.531637168559,5961.35213153896,5955.6422698347515,5877.966,8521,5929.889783268652
1682,7466.652565837157,7496.9208313685895,7496.659751715777,7497.246294973682,7493.977562573593,7533.873783562491,7750.969,7731,7608.364055691214
1683,10474.229768879151,10522.845041847606,10483.387328036673,10478.29753647614,10465.982529394576,10573.875038751736,10240.314,5487,10452.744353772456
1684,4718.223564332051,4742.314215292921,4745.547769316751,4745.798730265753,4743.92956668876,4742.828315387356,4883.887,3668,4793.102744092381
1685,10016.014304129729,10082.465712814015,10084.765560639546,10083.672810071199,10074.472902804364,10157.304041989966,10503.5205,51704,10275.752390851998
1686,5473.924548762179,5453.3048297695195,5426.247744704644,5435.768471301457,5434.2237981402905,5405.65194631706,5437.1235,7288,5417.414479371001
1687,8071.52070773991,8057.859224660978,8082.111681099872,8085.539366098477,8082.399123087318,8030.569920712954,8240.369,5533,8106.743971929131
1688,7494.476992048729,7520.952085906633,7486.710422370883,7486.033202799158,7476.58761222112,7539.239296091385,7198.576,5032,7417.547553435477
1689,15527.939527948485,15594.230806357458,15540.307788358252,15545.677928777248,15557.142052872838,15485.606493037565,17404.125,21525,16160.854748621045
1690,6381.742297581148,6405.413989928381,6403.60285410484,6401.989957992688,6400.356856758047,6429.281160125221,6175.5156,2556,6339.926451808283
1691,10506.434414177631,10610.240840393471,10569.96703896816,10558.171535452717,10565.904953318703,10655.657059012337,10881.356,21988,10732.192679042006
1692,4967.797490825523,4982.537650043564,4980.294084127467,4980.596911945074,4976.55106469363,4975.594171584613,5283.2363,6360,5083.616693898107
1693,5657.73565241209,5698.023134324608,5674.834815836029,5675.781802770209,5676.466430735636,5698.916868468922,5637.1553,3669,5677.302873614742
1694,5070.910174267163,5079.238304289435,5065.441129796935,5067.782206275491,5065.728114882853,5065.11889002465,5108.9526,5271,5080.70470322897
1695,3939.4413663530377,3946.443499278139,3952.991448669957,3955.8884111940783,3955.160234767636,3939.5221043259544,4170.3516,9428,4021.342443481836
1696,5866.2920942185865,5893.8477656910745,5837.730242572936,5839.390410819029,5833.506186214312,5885.134919055649,5637.1553,8049,5796.189425688634
1697,5545.204979827387,5530.057528758068,5488.78444861871,5497.452628888936,5492.278452211378,5452.150687690992,5611.4106,7262,5509.399657412547
1698,3975.4548386318133,3969.5364097761535,3963.060439913971,3966.3355545019494,3960.4583127651435,3972.3276996309323,3939.4792,3092,3960.0286001938866
1699,16852.75805405707,16876.192744623117,16761.99489876352,16776.78531799672,16752.380216551926,16845.586971844943,18119.188,7945,17284.602436519963
1700,8311.420911250434,8344.971952554353,8326.994243310908,8330.050520464041,8331.363863172099,8304.887511771998,8240.369,8566,8285.121965590051
1701,6316.594289149782,6325.552128567332,6315.594489828336,6316.100538219731,6309.160229317883,6328.921315683969,6226.4053,19681,6292.412282210665
1702,9575.786857582525,9660.95702793132,9674.002855692415,9669.65988465166,9683.294586298474,9689.294124465287,8880.835,7226,9409.935080886326
1703,16211.876263205315,16259.283004113684,16231.174030257522,16230.868876310124,16227.348278035734,16408.009960330863,17536.799,22857,16792.115832021835
1704,6510.021902721788,6526.130159416172,6496.309553632718,6502.075347805798,6498.2848469955625,6512.862686169532,6537.855,6098,6521.141277538883
1705,20126.145201088686,20255.56254135848,20293.06070232942,20295.41545953945,20285.227104932983,20303.469537223707,19650.873,23164,20080.35397388659
1706,3143.073483692773,3190.6394720402936,3183.5772516669826,3180.6810890209936,3178.608197622666,3201.529242409657,3205.194,1221,3203.214592093252
1707,9507.299774033017,9567.387457556446,9554.004388601676,9555.576613123205,9560.079553179437,9499.951816791256,8814.826,8732,9266.805700454854
1708,20445.911228197852,20437.789650028895,20519.491778364634,20540.735145784114,20511.330005829688,20499.507870625726,19650.873,40824,20205.57353779041
1709,12835.618506343371,12836.246383916014,12780.044483922684,12790.78077002828,12782.09501909524,12823.229342080493,12457.359,10814,12692.86347276295
1710,4803.255212986486,4824.130691041874,4824.270523100857,4824.75564080697,4823.5928418399135,4823.289009890758,5007.4375,16887,4888.368550566659
1711,8234.04619256243,8257.613736022715,8270.280246361206,8270.957772356316,8276.882494030471,8209.84941487258,8156.496,7734,8196.244777495876
1712,6120.639458806307,6177.005588888872,6141.59284221409,6139.261812538475,6140.460232479143,6174.490284282567,6172.9297,8395,6173.649852961766
1713,8494.952108694219,8511.452891465015,8500.884050348384,8505.42816181389,8495.26050733283,8500.24030826772,8763.794,9894,8592.698361662664
1714,7904.687481124699,7919.6080248468525,7910.435761169225,7912.872578527518,7909.371013529514,7911.975623036448,7836.8477,8007,7886.212109448539
1715,11826.217660408247,11938.958179433763,11842.242517027351,11832.272076758265,11841.222158109678,11959.9585279427,10525.735,17848,11455.602636243842
1716,9952.926518664248,9893.849841715359,9784.368530229101,9805.167509865385,9768.932629195147,9780.48124057863,10240.314,21470,9938.011600712496
1717,5949.111748042498,5985.678429434547,5977.740078653505,5978.279235783557,5983.97124100491,5953.369693195008,6161.121,23188,6028.884811201005
1718,6471.976414838406,6484.1334051135445,6460.793695565282,6466.341474626082,6463.675160131083,6446.488176733265,6647.3667,1923,6517.954300916747
1719,10000.55241704881,10125.914669577242,10111.895820386042,10109.204624984952,10120.1537591455,10134.612163215772,10059.152,26113,10111.749982666719
1720,8978.45745379832,9002.155604041687,8977.702277717264,8975.410921072325,8962.942285575364,9020.443999440251,8390.64,9644,8798.310107578915
1721,3249.5812266454404,3234.756224699659,3205.532308115737,3210.4911533502136,3201.3486864182323,3207.3707207396396,3347.457,3729,3255.306227513595
1722,14440.500471740348,14350.186473967702,14417.738444074237,14444.729917035806,14421.358006883707,14386.386562937787,15627.875,11679,14819.347855820479
1723,6671.68806469671,6686.098594544936,6692.904315147812,6695.362994213671,6693.060524775307,6684.805548676631,6782.951,4607,6720.22927721454
1724,18290.652409083857,18342.251654400126,18292.481374663825,18301.525366997845,18290.6567215389,18315.482504145068,18968.3,18246,18543.483787733017
1725,7029.330198506468,7064.3975642200185,7131.299425186547,7126.559277781657,7126.9832663632915,7132.788749050554,7179.191,4156,7150.532869662147
1726,8442.656324767868,8403.20996864914,8313.174018111506,8330.783375924018,8305.12449176473,8263.494060282086,8763.794,2503,8439.044784319838
1727,3664.895144499591,3666.4704383501585,3622.8862606821203,3627.64476466899,3625.4501710352033,3619.3631105152713,3361.4202,7790,3529.527632314259
1728,2503.191995209085,2505.955919686588,2507.1695980626096,2510.5779687188146,2504.713206935203,2497.3959492950985,2624.5593,3502,2542.4953134107054
1729,17583.056012471527,17669.603709684896,17678.426664279203,17673.80764362356,17670.92574812876,17718.811589056277,19220.562,36933,18243.063869358884
1730,5569.992832679707,5583.789365076512,5585.50594951574,5588.358921891311,5585.464596184819,5575.504050821844,5595.921,19788,5583.876182813479
1731,12272.01993562526,12255.592693738769,12207.549631239428,12224.912823433047,12222.215763041073,12181.928474616387,12216.523,16991,12195.513545303906
1732,2377.236666532274,2389.423435712467,2389.280449205661,2387.6070267847017,2388.049233259133,2402.799328486526,2224.844,3829,2340.274391564083
1733,11014.897515573119,11025.031270386386,10999.840309980038,11002.217694165269,10989.69794107335,11060.890431001475,10525.735,7648,10870.381129090521
1734,17488.60208789123,17520.014388850348,17450.04285094705,17451.90561819012,17448.545675733418,17535.599701843388,17573.016,18346,17543.929199326016
1735,10358.637687312883,10461.65304338714,10434.199620529835,10429.354673962076,10426.804283021329,10533.898955885847,10059.152,22572,10365.468058613853
1736,2405.020994087751,2399.889599463957,2388.990370772749,2390.5239073819503,2384.481406417271,2409.0685163143894,2298.6045,3968,2368.9084206970933
1737,3807.6081510535473,3836.738127935055,3843.40448914042,3842.462452279434,3843.1305300882586,3853.713190799382,3736.3054,21273,3813.26578698456
1738,9466.415821013878,9479.313946490507,9483.198887533934,9489.626040897827,9478.912728144942,9499.620525654942,8814.826,3661,9260.365023885674
1739,9030.958857477512,9065.051680007362,9053.798426674992,9053.7930859395,9045.237461031034,9099.12214822608,8700.047,14049,8958.069209777714
1740,17480.684964919114,17523.280523494956,17570.12501904766,17572.127682248574,17581.095885144638,17629.686375324072,17524.709,38433,17591.812223392342
1741,23250.279799173404,23461.641178067995,23530.729083106962,23525.77105761265,23586.75823241633,23257.62118830734,22924.305,77810,23168.686950798718
1742,10612.50692903597,10683.292152574537,10684.79729032965,10672.058410901454,10679.672614083587,10713.650792460772,10681.676,18418,10702.895039136305
1743,6083.867681213349,6119.636280458402,6107.181196063499,6102.535289710118,6103.776018151267,6148.0340701225805,5877.756,27441,6052.252141275413
1744,7004.4376375801185,7082.048685699358,7087.394508240035,7079.9924514235245,7083.148300811575,7130.077319489021,7215.4673,8619,7159.874476488747
1745,10298.064216324678,10271.889812704816,10271.070692247054,10279.889464048843,10270.137253798239,10252.86690751029,10427.746,8991,10314.211944046878
1746,12845.780321796638,12963.94809962069,13020.589845793986,13014.043874950803,13042.460933477496,12967.0365593879,15385.951,16170,13819.481588322267
