id,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,price,pred
5686,2997.683551400324,3028.928305260505,3027.0564682014183,3026.5485284664896,2924.182985013418,3247.003,17997,3101.6874089832922
5687,8408.972940842024,8408.378340213789,8412.910344945623,8376.66902989005,8278.467953532896,8181.0176,10596,8287.19365993919
5688,4427.504293504197,4422.624879427468,4410.121690218356,4471.663227525725,4380.866108183971,4326.585,2297,4382.375026874738
5689,3301.5116597358315,3222.646259975496,3311.7647985998556,3199.5158270957468,3370.084401905665,3252.1392,5243,3278.87881524379
5690,5410.619577823027,5495.238899648739,5464.10696946475,5300.956191952623,5447.813787264366,6205.752,4443,5762.776040735842
5691,8000.79814299982,7941.303516644569,7913.216105826017,7916.8010427415775,7773.857999175862,7305.2017,24748,7666.572930820274
5692,7423.469286755777,7525.455156818197,7308.114696573201,7539.614992906028,7061.028892844739,6371.528,23029,6924.894034379365
5693,24629.637977996434,24696.90092800855,24359.78171645201,25281.593147441657,24637.562859554408,22036.8,37251,23521.822632887477
5694,3328.9806719659587,3279.0323618103153,3357.2776209404356,3213.824155562665,3270.731238944745,2988.4602,8032,3153.756023210966
5695,5792.516837623572,5728.895936657832,5793.2185371372225,5784.20084012908,5845.588380830773,5719.18,9843,5765.158615077327
5696,15584.20475971403,15496.243675642243,15446.765757646383,15389.381230022835,14582.570070850667,15472.799,18597,15443.033014055925
5697,8422.429758169037,8542.144598218734,8469.150252735844,8563.318256730305,8452.204923375279,8232.465,24010,8336.041338850979
5698,5006.710055480024,5053.853198364428,4942.565665908427,5124.3734194387935,4726.121659659293,4937.327,37430,4964.180105409094
5699,7775.789936962942,7721.250471914621,7664.362487546032,7777.9768321483925,7631.069316359336,8182.846,27369,7970.486819956524
5700,9609.40568495377,9692.392220252947,9487.606688942593,9467.409481702605,9475.303589369782,9456.527,19199,9533.274443018398
5701,8646.807050172387,8596.962633803741,8586.70974862347,8746.509978042446,8734.344577946242,7736.7437,23414,8253.519999717395
5702,7218.423910402191,7162.448919294631,7179.687349047182,7206.043706418295,7109.412335206251,7303.0205,12867,7253.956904166506
5703,15830.841735454382,15806.639675193643,15784.314715835373,16291.658137351467,15697.353047048819,16332.038,32711,16091.222414215465
5704,2869.4072346091352,2888.218047724489,2910.869048353561,2852.7405521163873,2769.7415691565693,2655.6394,7205,2751.4073809102333
5705,2960.825077530636,2988.764522268203,3026.6002785573855,2972.413348070617,2980.7783389460437,2771.986,3823,2864.1037910414066
5706,7743.2757604247845,7873.5013523805155,7823.361392390454,7858.834451811774,7783.796203465571,8066.8643,7961,7887.792763741594
5707,18285.00057739452,18399.604375532654,18246.63630243915,18296.425535423354,18432.82509822321,18951.766,15535,18612.662702514703
5708,8611.863198326962,8538.036254387953,8499.846115426599,8552.774578321487,8543.42242946877,8287.297,7220,8471.938580247052
5709,24763.76007188083,25156.770593270572,24852.208055514424,25401.23187615572,24456.28777641564,23089.76,23758,23976.563096860093
5710,9128.137710626237,9155.238035675136,9029.624274196693,9279.509491822962,8897.953177478646,8723.7295,14900,8944.620894059848
5711,3928.5368395565724,3890.0799161314617,3920.5407301626237,3844.3086801529653,3921.287281270523,3834.0813,3843,3880.5385730606586
5712,7937.408803006916,7883.287073920535,8207.551010920084,8165.314652293869,7977.5684853384755,8464.637,21107,8157.007869879428
5713,8076.693798062094,8108.945867995897,7936.736073572901,8037.723663690857,7334.697527909308,7670.485,10708,7833.545165864176
5714,3025.6340846585126,3021.8745214327423,2994.5568652555376,3027.266376125112,2965.044087622403,2236.082,1617,2659.601704054454
5715,6419.092392222019,6438.591025651196,6387.025358242293,6385.315442229268,6345.877344257084,6399.539,11152,6405.102467866794
5716,19213.300271736138,19151.309487648385,19122.43913374202,19084.68960998031,18990.787512563562,18542.424,24713,18888.391236977644
5717,4927.125853358728,4956.673960700489,4935.253135063717,4891.101703359508,5019.857262109145,4537.401,5052,4751.283499635147
5718,10490.3610928088,10308.654914466837,10479.98822497136,10482.19179539397,10284.387390955791,10420.671,44847,10443.801053475558
5719,6832.914806143196,6860.826943126285,6857.963503250284,6710.118637506744,6949.8622338498335,7539.2983,6689,7157.763343407583
5720,3389.070184395416,3394.052729533371,3365.4232051793574,3456.39850808622,3206.9783306039753,3111.9062,2703,3251.038298192231
5721,5847.937707453245,5922.280316977586,5885.317725276296,5796.823052509675,5787.407698446631,6310.4956,9153,6043.521987866139
5722,6835.751902294251,6846.335804323137,6882.332701951605,6832.819996516365,6688.701805277886,6743.516,8201,6769.539241427933
5723,24700.236593196016,24634.23479174396,24649.07772859573,25171.3238147131,24757.426870318377,22855.592,39956,23896.99600939667
5724,13942.860794786198,14088.4759771435,13830.365967486567,13714.418471260886,13313.216711723318,15588.419,13568,14639.039538317926
5725,6476.159209351445,6497.521790661536,6580.74917129127,6642.532187797399,6413.8985906549915,6242.825,6028,6355.143831426595
5726,5115.959816709363,5129.985889164981,5216.444702533676,5046.166078346931,5134.896122407179,6025.473,4044,5516.090982448599
5727,3476.216999915258,3465.803727040426,3543.3825210349364,3467.749204703163,3623.8176379210777,3349.1482,7282,3420.53738264222
5728,3938.786242533722,3912.9217039977825,3967.954847502572,3904.900513110933,3858.0132657988324,3834.1372,5165,3875.4341822427327
5729,5785.570497140839,5792.0738130187865,5762.350367640351,5776.661024788347,5818.00277723914,5743.9883,6202,5772.788967669196
5730,11636.30037338638,11573.331796733779,11550.615884411258,11813.592950081176,11707.679985119436,11545.173,18032,11630.827650429848
5731,7163.677400955782,7176.055260527713,7153.879040038513,7056.124096830654,7167.752292751434,7767.8896,7921,7437.325262254342
5732,2585.8618407052245,2577.0839608138854,2689.8684512764667,2549.319794138976,2524.328985338639,2573.3264,1610,2553.495553058285
5733,3476.215373021339,3493.805814887475,3535.2724263343925,3514.2053333115746,3473.8378913170104,3243.4043,8223,3360.2416117573803
5734,11644.903529314717,11614.436696883773,11625.522852390004,11785.974700739678,11694.280674009016,12076.92,8308,11864.319614211525
5735,17195.56355931452,17472.187395932946,17446.93827079741,17674.95362116749,17024.046461297137,18583.035,13073,17803.25262544068
5736,3021.947768808121,3046.075741740907,3042.136554679173,3021.996227258483,2983.6027331593473,3279.82,3048,3133.2061409474436
5737,15004.53517728776,15023.017150829583,14560.43738359636,14968.53082385885,14617.21297983081,15463.215,19520,15250.862830729977
5738,3141.4343809586435,3156.6619697702863,3176.829857190628,3108.940536266454,3152.851882129971,2444.4702,1911,2811.0916577615894
5739,6300.477924200377,6365.102689156614,6244.20665961503,6178.547024881968,6190.458741517742,6273.3833,5778,6275.717024559014
5740,6853.081621335371,6782.823556129425,6897.365594455905,6746.390090961784,6850.877549774361,6974.831,21084,6895.990907274175
5741,4998.928153137024,4977.763519932843,4940.765900765976,5061.366734681593,4918.816777706347,4931.5806,6167,4974.770766850005
5742,8901.747529690028,8935.099444678017,8700.301658167356,8867.047114934745,8636.684710851434,8027.556,16417,8501.379914687812
5743,5420.26376599948,5503.270091694118,5437.850629759526,5524.738524918224,5395.40336058736,5055.895,26098,5251.090594202601
5744,5640.457647792591,5556.523236848918,5572.289260171318,5635.238118675848,5624.228068723184,5419.268,5741,5550.320705760387
5745,7118.170722553509,7097.076871616812,7150.559476694041,7120.350036852825,6963.6132532896845,6562.0845,25347,6840.259276010063
5746,3510.2421336470907,3491.1695045506503,3500.94684307457,3504.8599528793857,3487.1624883799195,3657.1365,4369,3577.6736350645024
5747,4071.56559766936,4073.272074965355,4093.3568836688783,4096.85166780163,4010.965495094975,4179.911,3967,4113.564941333495
5748,11092.200230087277,11037.854568565881,10890.946900387353,11057.677547696887,11017.052983261183,10227.853,18103,10718.31967590082
5749,5156.460443210327,5239.402405786015,5213.997174022305,5260.157873169499,4983.412297862085,5215.3203,11231,5161.168436549307
5750,12058.609958168223,12111.247063038576,12121.427258144893,11986.457237857752,11936.62843612232,12525.704,6952,12244.790845574864
5751,6702.124790014684,6744.05933239932,6763.228461019309,6736.254828128681,6604.496423906079,6709.9575,10167,6686.485780094271
5752,5354.349962067561,5286.172667649507,5370.74370046369,5466.929041853289,5324.092792294642,5322.846,4989,5344.025420403963
5753,24425.96208739664,24504.014650094745,24331.269873471174,24318.48795331852,24368.43645058365,22891.822,50458,23716.244018482008
5754,5886.620429101142,5876.487162363336,5968.078197439426,5923.733144660761,5834.679232520993,6085.1196,7187,5962.149905362682
5755,4094.4335614430283,4025.876855911401,4061.7647026102222,4090.7604684098064,4026.8094468278455,3696.601,5881,3910.8354222526873
5756,8464.891086522372,8583.881673683272,8520.609658523957,8494.817146013971,8690.907154269456,7945.1733,13390,8236.30417479671
5757,3320.946976666949,3330.177265804653,3348.6366165905088,3371.155395792559,3198.1564312221117,3485.4143,3423,3383.150908334434
5758,6030.612162468348,5977.199258232129,6024.996930426032,5837.6644821436585,5885.290152404661,6071.8022,6842,6023.553254822264
5759,2029.986753315542,2048.8981610408846,2065.4625581028877,2049.5101338211102,2001.3419189344231,2226.616,2242,2112.809389621701
5760,10804.254804132499,10757.58010377836,10805.595435810043,10933.737095487577,10783.901011089562,11457.74,6077,11115.165633363518
5761,4701.812264286356,4718.568014833368,4691.883706602362,4600.498607455995,4713.634619157182,4631.504,3983,4664.3760895357045
5762,4968.896060707942,4963.371084774848,5013.52066445454,4997.090561597253,4918.0476516468025,4706.802,3073,4836.912958642006
5763,6912.026817996723,6877.15604207393,6900.819196689192,7054.647480803153,7032.514733675003,7075.7817,7611,7013.342152186889
5764,7029.126574347223,6996.910489176734,7025.99783209581,7068.074730494132,6994.930595613034,6818.4463,7019,6932.445044079914
5765,21896.823563811566,21838.357083142047,21958.61910476973,21526.379446418585,21918.34112956492,20248.533,43742,21100.463510629903
5766,5169.158043461334,5098.632674410869,5213.78802945522,5065.953411299271,4979.794150820009,4648.414,6830,4895.838603721788
5767,4499.924589389361,4558.065226555578,4525.9493965466245,4553.756189914423,4622.974519938776,4829.1543,7339,4662.481645336251
5768,5484.283669783882,5341.950587750394,5267.228006060919,5358.938162514358,5036.485163230701,5870.868,10608,5650.32441216977
5769,6553.469995289707,6545.125148798463,6599.521626826186,6626.782390678006,6501.566430194629,6271.677,12776,6415.353114625724
5770,18810.870071208992,18851.704518005616,18745.96860626763,19106.124245828294,18732.172188943357,17948.219,44895,18434.82485714873
5771,5670.574300016789,5665.37595117462,5598.022462066235,5535.20162901398,5758.22325253507,5839.3354,6811,5760.509772714228
5772,3563.973069730745,3565.835778224091,3647.7957500141,3688.230564775937,3616.079033057213,3323.4563,5438,3452.3967244479086
5773,2864.06115810475,2861.9366982154693,2906.759400487582,2845.2365150942533,2711.3860840395414,2861.9531,2610,2838.8982890026264
5774,3920.248024982279,3923.1611666945673,3953.9411725103973,3889.2289361655958,3771.712407719007,3842.3994,5929,3860.970789183254
5775,16096.779470166095,15896.19877726178,16066.257918228945,15969.253754700661,16533.975209890654,18212.229,16392,17122.511829806048
5776,11076.562414125925,11142.174334023332,11107.774163910173,11148.984253839373,11029.940867701285,11414.462,17745,11226.093836458174
5777,3017.9466566511824,3030.877511716768,3022.569967864442,2990.2179195902527,2974.7764447188897,2890.388,4627,2951.327992122461
5778,7245.8772427996955,7305.2294789425605,7175.550193938541,7280.606115590018,7251.465713103491,7089.9287,5086,7187.111655074774
5779,9149.706203235026,9095.559399326828,8951.381919666486,8932.103743596977,9280.261863139222,11790.663,15974,10405.52961102241
5780,6923.450250507327,6833.582377125339,6980.126970163342,6950.3051213921635,6986.816952171849,6638.433,7966,6792.831399966208
5781,4546.559269735423,4545.262135139954,4564.060822170711,4561.188373870925,4564.548743508306,4278.5625,21238,4422.418517295531
5782,7523.0122728032175,7555.578853723833,7492.123613592274,7728.404658384012,7489.059362822231,7696.2954,16508,7618.922972677318
5783,10122.523190929925,10092.686971141628,10083.410694148468,10602.081347365525,10009.895551600443,9575.358,24449,9900.016147373966
5784,18447.783988635085,18662.802276762883,18259.03115077993,18834.571940059584,18405.703473488404,19306.818,19569,18895.103559828523
5785,19652.925334927528,19871.65772211798,19531.581415252935,19827.387466312626,18549.829837211415,19045.986,20029,19286.71556091611
5786,6657.583540943384,6640.765086304596,6627.381878392751,6643.3697810337035,6512.54703337714,6407.865,6298,6531.929860895361
5787,6443.068011744673,6450.920192900486,6492.848797712727,6478.699719415704,6163.412755866523,6265.5015,7199,6326.17949226793
5788,5878.657452526414,5848.89080377753,5932.198286719546,5732.487606752831,5947.393198057955,6257.48,8474,6042.116808345297
5789,2996.1097462098096,3015.592860272971,2982.7754842683316,2955.9686105393894,3025.5205418880914,2690.0046,2806,2856.2361997140215
5790,5414.087358378921,5379.051534866527,5377.1565067412785,5365.646884444961,5364.4010328670565,5536.769,7432,5469.7442931145615
5791,9714.193148599266,9610.410809011491,9513.62896888346,9928.289908401177,9596.029843287331,9102.888,4366,9472.351145618095
5792,7281.348997192018,7101.183283957773,7077.390169224908,6990.955715332335,7129.01744594178,6848.9785,20634,7085.357094712665
5793,5253.533062526853,5277.699668113374,5169.699393786418,5234.780853237242,5315.2043919513235,5298.11,4937,5292.817747370671
5794,11117.578139130419,11498.45075525567,11243.381144432453,11267.946183044107,10797.012923021783,9421.145,24636,10277.468839761637
5795,16647.40218096083,16584.06677245328,16610.209342822916,16636.244121185446,16706.306033767414,18209.555,34328,17383.971608134405
5796,12332.954673675074,12367.401141299217,12492.742081098317,12407.697713347745,13222.526004370906,13645.84,20055,13007.945679776158
5797,1946.245581785871,1990.227509280845,2009.4256130602714,1929.439613482578,1950.3800155575748,2244.4646,2883,2071.2770782792704
5798,9567.126689396568,9706.4605230047,9436.825096577768,9802.855328758797,9575.873814657865,8393.1455,6918,9059.902420993036
5799,6896.706260801108,6696.907758813055,6789.918981543785,6744.489948723612,7008.684418150812,7587.179,3495,7241.126267771652
5800,4086.9002446049276,4128.744641230358,3966.6750324618242,4117.657787290509,3873.271398530963,3746.654,22055,3929.3710479254237
5801,17115.74439888471,16940.807869816657,16872.697392026177,16988.45101008289,16973.42960877119,18359.457,17466,17714.9170991805
5802,4112.240114127814,4179.897918149688,4174.623786400202,4238.800527020725,4269.290649259474,3908.4197,8148,4030.213944096164
5803,6335.853681605842,6342.171384021945,6258.684008385483,6382.543600538238,6507.28297481363,6506.202,16349,6448.62416129557
5804,9011.440047242288,9085.638100487073,8985.937389309143,8796.678296839053,8957.481095087585,8232.145,15477,8631.927962811158
5805,21398.385084779216,21348.42917544813,21571.759361824606,21734.541336805916,21356.961470414386,20916.979,47374,21167.18618383106
5806,5435.635835970136,5494.909332476217,5479.591734150068,5489.02284483171,5224.384150755384,5315.565,22376,5353.060641374715
5807,4151.525521829251,4164.251520226799,4133.755914243598,4182.590368552467,4124.166924336738,3712.244,2178,3950.335368162213
5808,12930.680871196435,13056.5727314656,12770.81579256983,13118.001778712684,12494.79621901828,14704.632,13132,13744.735295352311
5809,2811.7596675622353,2777.56830074207,2835.228725080107,2817.781907430395,2577.702011989916,2782.7212,6657,2771.92163939272
5810,30815.30405962267,30640.550194221356,30883.590228025023,30971.169880844333,31108.803226734144,24353.436,52682,27858.88336243765
5811,14212.772334122288,14260.69775261221,13879.865222351138,14148.155489286313,14231.552537799531,14535.679,15034,14415.449492229976
5812,14585.553637957033,15010.654063335436,15135.027941253358,14709.038986511365,13710.651554377453,16493.723,18505,15281.187922989926
5813,12733.907736250469,12574.109136665948,13045.51711313254,12673.959638402357,12609.466691278725,16387.818,22997,14359.265830676894
5814,22840.927102551213,22941.502870119264,22942.17936675322,23257.99560528851,22508.69044683913,22232.223,21241,22534.975298560803
5815,3373.6646206790515,3399.5127150280764,3390.6937958675967,3510.5777302271317,3397.080789501262,3540.6309,22707,3459.489668840633
5816,4666.541399993676,4650.362255126266,4570.720794487758,4757.883386671384,4557.760434909319,4501.1675,4676,4602.521837749602
5817,9108.462257055033,9172.58488209172,9336.240749343557,9166.226444340515,8919.090842034593,8423.966,21610,8735.334159618336
5818,8709.601451232562,8677.944616137707,8778.074586965726,8875.222381019408,8587.898431630552,8232.465,20772,8477.4547757702
5819,2722.3081616003983,2741.551867543191,2695.211681499424,2760.2590584910085,2778.485010820061,2580.1965,3477,2669.075174518381
5820,10205.683774665955,10285.107016017306,10153.277076249738,10300.564015138787,10144.789060106463,10350.58,30223,10280.050914019625
5821,23296.102628266217,23476.911984549803,23212.558392458737,23591.85717312175,23765.118060227473,22201.68,14708,22867.54761162176
5822,8426.048407754686,8442.256226565609,8437.888427435952,8494.801486498875,8338.510477657575,8215.838,5613,8322.273214787721
5823,10123.996465336044,10121.155219483133,10190.793339845422,10305.784135000755,9944.632941809188,9871.164,28349,9990.397105616885
5824,16486.91986867287,16471.7729826461,16969.31380359139,16937.117616908326,16707.08386475069,17017.084,17734,16704.450670830505
5825,9563.224898903787,9620.51839980589,9532.625242298458,9561.987532456305,9273.623035306262,9724.498,17713,9611.880005302783
5826,4130.482269549548,4141.231639686592,4242.144364734779,4074.4051845100976,3999.204986025764,4062.1023,2420,4061.858102964104
5827,3117.247816173967,3053.532443629366,3111.816273862897,3091.6129900296064,3022.3421989314256,3340.9858,3099,3212.1537699478504
5828,6777.223475755133,6729.623364605264,6715.819193042021,6730.16377728565,6730.322931617278,6522.8125,7900,6663.316370304449
5829,12740.387192728243,12986.058113783305,12866.37870118633,13037.181661859047,12743.886270741568,12724.573,18269,12725.72833037106
5830,5384.189508275282,5373.210105331621,5379.3933672007015,5396.449896957907,5354.410264332037,5465.492,15745,5420.8326414859475
5831,4171.840054563767,4131.639654360909,4195.420546610801,4101.543613398995,4157.497439243027,4007.9897,2595,4086.6119389720607
5832,6234.293944763942,6218.324668345126,6238.429378784603,6225.399651945116,6158.816921504779,6495.231,10332,6346.519619303792
5833,4891.134493054948,4925.687428444214,4963.303013826373,4861.108292247424,4820.297811628599,5361.2827,4601,5085.899455691647
5834,3804.7193512629105,3793.0307965454654,3805.2093951116126,3867.6063368435507,3868.5671896884696,3632.395,8196,3736.251609504278
5835,10392.799624706076,10549.963734892139,10166.342857424035,10103.476263512774,10125.751189116681,10103.425,12581,10245.162127211652
5836,7534.875915992403,7536.1806139886185,7534.7587354212255,7554.118440121523,7307.053183870528,8074.8735,15217,7763.0151769682825
5837,10946.310194125186,10857.964376535423,10857.436413565983,10724.634538902574,10465.582332366288,11003.138,29649,10925.701301877729
5838,7214.6287108432925,7246.668654782211,7101.423767387066,7102.291061326523,7138.300473294571,7390.805,13697,7298.868362596787
5839,29013.84315889199,28981.98073817294,29024.951913230994,29329.118304422063,28850.08939611631,24353.436,37381,26861.80844930986
5840,5981.171591524875,6011.420327041877,5939.641102274345,5976.898660913552,6061.044442294446,5661.0044,7203,5847.047422522354
5841,5112.659648250586,5091.494906794305,5052.801014105286,5112.405170548706,4950.0241607845,5479.845,7354,5277.010376251904
5842,5095.627443325522,5176.075322548902,5090.762888493565,5028.135707277781,4845.826358642725,5635.442,21650,5313.636867795734
5843,13068.448804643349,12992.421103936793,13441.726589365577,13618.27868505087,13849.23190205152,15182.556,25254,14103.989493049161
5844,7796.007341304287,7816.538821650551,7880.902786765601,7773.147833641429,7895.7846762358295,7967.3555,14449,7868.567014414698
5845,7627.003012237946,7697.165834600452,7793.6480731875245,7758.96077250991,7748.823121894942,8005.604,10347,7793.3134929022435
5846,2923.6334158350764,3056.3559862845277,3048.4999066475775,3099.3888506306507,2873.2950333230574,2846.5684,4475,2870.002261365316
5847,7918.603926812861,7900.51999952164,7681.013423844328,7711.152302914048,7561.550979418463,7662.02,5222,7790.068183833152
5848,7124.26525075611,7176.982256163224,7105.886341367267,7077.156753696898,7022.712256877203,6854.599,5966,6987.305693321537
5849,3464.466895587068,3484.7011542417417,3411.523372181604,3457.882006905118,3557.7302499148104,3398.3162,1878,3451.3823467661646
5850,8731.485602780285,8848.04107312529,8771.57500128919,8707.770302612978,8530.455041982985,9041.213,6387,8842.278684856768
5851,8288.251862971369,8324.416221749476,8294.24470735649,8310.029444434822,8249.553531613223,8287.297,15521,8283.325081415871
5852,9407.906758036132,9427.342720649649,9498.032616300437,9510.272395653712,9505.952410372509,8766.194,8254,9112.111076409506
5853,4245.004849996097,4200.2245446653305,4224.018974280659,4294.350663883347,4317.0234108944505,4266.2812,7482,4270.699011038446
5854,10369.121225077142,10378.099971525458,10310.281154608456,10684.905239924921,10566.831161765387,9163.933,18752,9864.036354734488
5855,3916.397573556771,3932.868702794456,4032.3076285952257,4014.0605872121073,3824.0448853188504,4190.123,2665,4020.2629830458613
5856,2705.7356903097552,2724.033425812973,2667.312291170799,2660.8834174637727,2543.180179036554,2671.0535,2946,2675.9881058516826
5857,8474.206073292595,8571.29217549143,8706.026339827256,8664.493100330397,8654.411477520458,8166.22,18339,8320.817836481518
5858,2589.9229166722876,2558.7847754035483,2631.7177620468005,2590.3445558545964,2708.0577428780625,2643.759,4687,2620.617784429381
5859,7159.940703018467,7121.6529068766795,7136.157016499724,7140.724364866533,7080.699696604645,7694.8237,13263,7403.323175707597
5860,5538.85223717673,5523.9346960890025,5612.3829076932425,5489.008998209727,5591.980419941766,5307.6724,8485,5421.426951351858
5861,3196.6656099108172,3161.248257725929,3313.5495896877983,3286.6403378662835,3162.960552072019,3453.448,3486,3299.489215993157
5862,6288.043673856491,6288.171728154461,6266.124793665028,6233.232564192014,6086.44370026324,6226.063,4723,6238.669888872791
5863,6149.122461724269,6169.674115632593,6175.084964854509,6180.822935090608,6135.925542173423,6231.407,6295,6183.059286132912
5864,4929.264616898909,4925.761709403335,4851.980312178013,4910.6866990137005,4826.437696466616,5232.575,12459,5071.287597228808
5865,5719.518607644186,5737.281789868101,5694.899174939835,5735.70556403813,5715.836296692225,6068.319,7213,5885.471267849737
5866,12548.759277050618,12590.798278496486,12300.260899352663,12322.366929952574,12407.333383686286,14535.679,27506,13479.313985430095
5867,6042.753993180777,6034.657622077071,6082.532884890512,5964.5385305911395,5916.414567324348,6085.2495,12091,6037.316174231665
5868,12164.19396533739,12281.569432089966,12100.455201547657,12364.433401595265,12322.14939940737,12180.427,6966,12209.682308778878
5869,5752.359603577641,5738.723820395192,5641.389796490008,5708.611558602782,5548.676346229886,5064.3022,36354,5429.548619889347
5870,21381.933372345393,21494.984733496214,21685.99516551549,21230.520924325636,21219.07029124022,21859.158,31426,21519.521620826115
5871,7282.149223664904,7356.649360752554,7485.767203143821,7442.413207984768,7300.747018727319,6931.9136,20928,7096.1405052502905
5872,8541.039364568713,8642.937688524553,8598.850896877031,8537.520711644433,8658.816479345816,8929.474,7348,8719.535605333038
5873,6377.028880858824,6431.556993870908,6500.632734967437,6254.1808636001,6249.757094567633,6710.175,7378,6486.478740443727
5874,5351.206338555228,5414.41324793487,5282.455340229975,5373.591861133838,5336.681277857089,5430.284,6492,5397.90312124574
5875,7078.904713434741,7081.2557785101635,7133.988118646077,7114.441054095481,6959.11665027433,7161.0664,9103,7097.7427650598875
5876,9905.037253043562,10152.1433581677,9978.767752598846,10297.726049715875,10097.471229144034,10012.254,48167,9982.42736293756
5877,21160.208391656164,21186.36615106724,21104.018359855443,21164.18259377889,21450.39254869563,20275.512,17495,20789.42209484328
5878,8036.353538440242,8066.063609213414,8009.861348642149,8119.435324119452,7929.780183143096,7515.6963,19663,7794.1836901118795
5879,14328.761971693173,14316.059989119667,14073.029707608343,14209.314264615758,14204.958869490067,15164.271,37391,14738.759796218694
5880,7330.76446625416,7354.546335961673,7391.976586388723,7227.388864500404,7087.495536529884,7377.8325,7101,7309.082045951348
5881,6018.887216418386,6018.231304062055,5984.4062447854085,5973.81156419471,5994.300795151166,6273.5103,5309,6136.957652723601
5882,3211.4226120851663,3144.060184571787,3189.973666961875,3103.2359527720223,3078.920406801346,3567.3909,5722,3360.6281059296107
5883,4602.139284101963,4648.041721673771,4573.744336108814,4650.050063240038,4351.215787788087,4152.0405,5162,4375.250490098499
5884,4039.196363587282,4045.8462526073613,4138.105610286298,4063.1882442949436,4018.2580592816794,4087.0186,10228,4043.6778474001353
5885,10130.995762977274,10373.639437371352,10343.740493254925,10507.124005940397,9948.438520941929,9385.348,18634,9750.446427185621
5886,8023.96934023512,8075.056685932922,8081.224275981725,8099.695412693017,8058.251581374007,7806.7896,15104,7920.986752379208
5887,5551.670245768959,5540.1451984243195,5616.029899474862,5427.911487879811,5510.786668219012,5248.515,4128,5387.516409492852
5888,3698.94152076113,3767.001728036413,3967.840525563403,3929.0720385381974,3797.1211381333837,4098.8013,3212,3862.1975730573786
5889,5566.376109990762,5531.68883926293,5520.1517917306055,5477.770102014025,5584.604256229475,5548.8115,7006,5562.722579208697
5890,5894.376894730704,5882.376766077663,5917.677911492445,5932.959773458467,5801.278620128005,6347.5356,7364,6093.782470255887
5891,10177.9785813809,10168.443261821572,10042.3406175581,10245.598217440143,10386.687932056937,9305.371,2878,9823.857644753176
5892,3972.8799576826354,3994.0893906039096,3979.1570001396435,4008.4592507635,3985.8939157890336,3746.2617,3141,3870.156457069918
5893,4952.792372991653,4968.106872063974,4984.358255562694,4929.050773207895,4823.623282087782,5417.002,3842,5146.9055281761475
5894,21108.96484491842,21385.31710558412,21204.835371477147,21758.795680055566,20923.09922144017,19436.1,17216,20337.77527578911
5895,2937.907841853609,2890.422663561764,2893.9274639644027,2892.046665742457,2928.50656420629,3123.5154,2279,3028.5641961812835
5896,7746.676805100642,7841.0282041586015,7779.288305472453,7833.444878439449,7796.444209693043,7738.134,22055,7745.587907041971
5897,15802.17022500964,15803.803383224913,16023.012219355305,16459.450457780906,16184.250632053128,18624.744,71950,17156.777624309
5898,4347.656853322762,4284.073672937661,4243.515673207835,4362.531121803539,4379.119678202005,4167.5894,5174,4288.446438604803
5899,2488.595704388049,2491.311389572527,2498.788716181142,2494.7496284203617,2501.517085178842,2376.0857,5448,2436.4377588267216
5900,3577.393966714143,3561.423817173246,3603.320114509829,3410.3376316582876,3539.588197931391,3972.9932,17791,3740.621903425062
5901,6105.993965462602,6171.990545311329,6164.417547718987,6131.160626783894,6097.92723137145,6079.884,6567,6082.849015115296
5902,17412.8908538234,17300.676512579437,17268.624155565747,17537.45269306376,17245.52223225393,18627.566,16768,17995.31957577679
5903,5889.849848241642,5940.3849995645805,5906.799826832694,5843.535576309689,5622.806771843336,5912.6724,17522,5865.469768555729
5904,8889.61697112469,8942.552730222635,8864.094899733009,8757.855249363642,8461.562719958896,7999.187,5392,8427.233398556571
5905,3439.975574968973,3452.6802985770296,3493.1474062319744,3274.217130747246,3382.9138491475396,3419.5376,4810,3403.2103634992523
5906,7699.192147099066,7676.140335236833,7640.9667051764245,7687.095930791467,7575.969746386435,7014.002,3702,7379.3638110632
5907,4380.981896340725,4467.74618581156,4339.609790135511,4284.467225314166,4257.661882893176,3961.7605,7959,4171.9648110402695
5908,6478.018576879019,6469.675345852546,6405.589029004911,6634.78489912861,6594.3455613373935,6318.733,2583,6440.165983968989
5909,8449.972321957337,8411.138323058498,8378.489594917708,8313.248213998017,8247.293264508753,8166.22,17250,8301.646848722106
5910,5386.630276477047,5318.4698422617475,5354.797708808783,5459.845666594493,5468.868116661173,5200.7627,2521,5321.776584398933
5911,5186.015658756076,5094.995492783076,5220.623038039116,5208.62678342707,5251.325327345113,5497.262,7221,5335.118954589821
5912,5754.510307285335,5726.985372745008,5493.0328135736645,5376.02936230995,5512.522865765791,6149.551,8665,5931.366160625002
5913,4881.132651311502,4807.24735292656,4952.776680064378,4896.464476399406,4871.021081157598,4977.0947,5568,4915.490640467954
5914,14468.4781631061,14503.442178746358,14618.404123205179,14595.473411717625,14298.557603219624,17287.965,7078,15738.496237116222
5915,5229.881319944696,5295.374992689951,5285.003657424032,5278.4193511627145,5264.212567707604,4798.7334,19071,5025.840197488159
5916,7804.604250991519,7846.763483428392,7835.621546736135,7683.328387048855,7658.109505375173,7569.0293,20520,7665.304821389834
